# volk-harness-report v2
kernel,impl,mode,result,failed_vlens,max_err
volk_32f_x2_multiply_32f,a_avx512f,impl,ok,,0
volk_32f_x2_multiply_32f,a_sse,impl,ok,,0
volk_32f_x2_multiply_32f,generic,impl,ok,,0
volk_32f_x2_multiply_32f,u_avx,impl,ok,,0
volk_32f_x2_multiply_32f,u_avx512f,impl,ok,,0
volk_32f_x2_multiply_32f,u_orc,impl,ok,,0
volk_32f_x2_multiply_32f,u_sse,impl,ok,,0
volk_32f_x2_multiply_32f,generic,misaligned,ok,,
volk_32f_x2_multiply_32f,u_avx,misaligned,ok,,
volk_32f_x2_multiply_32f,u_avx512f,misaligned,ok,,
volk_32f_x2_multiply_32f,u_orc,misaligned,ok,,
volk_32f_x2_multiply_32f,u_sse,misaligned,ok,,
volk_32f_x2_pow_32f,-,canary,skip,no-qa-entry,
volk_32f_x2_pow_32f,-,immutable,skip,no-qa-entry,
volk_32f_x2_pow_32f,-,misaligned,skip,no-qa-entry,
volk_32f_x2_pow_32f,-,sweep,skip,no-qa-entry,
volk_32f_x2_powpuppet_32f,-,canary,skip,,
volk_32f_x2_powpuppet_32f,-,immutable,skip,,
volk_32f_x2_powpuppet_32f,a_avx2,impl,ok,,0.00314
volk_32f_x2_powpuppet_32f,a_avx2_fma,impl,ok,,0.00314
volk_32f_x2_powpuppet_32f,a_sse4_1,impl,ok,,0.00314
volk_32f_x2_powpuppet_32f,generic,impl,ok,,0
volk_32f_x2_powpuppet_32f,u_avx2,impl,ok,,0.00314
volk_32f_x2_powpuppet_32f,u_avx2_fma,impl,ok,,0.00314
volk_32f_x2_powpuppet_32f,u_sse4_1,impl,ok,,0.00314
volk_32f_x2_powpuppet_32f,-,misaligned,skip,,
volk_32f_x2_s32f_interleave_16ic,a_avx2,canary,ok,,
volk_32f_x2_s32f_interleave_16ic,a_sse,canary,ok,,
volk_32f_x2_s32f_interleave_16ic,a_sse2,canary,ok,,
volk_32f_x2_s32f_interleave_16ic,generic,canary,ok,,
volk_32f_x2_s32f_interleave_16ic,u_avx2,canary,ok,,
volk_32f_x2_s32f_interleave_16ic,a_avx2,immutable,ok,,
volk_32f_x2_s32f_interleave_16ic,a_sse,immutable,ok,,
volk_32f_x2_s32f_interleave_16ic,a_sse2,immutable,ok,,
volk_32f_x2_s32f_interleave_16ic,generic,immutable,ok,,
volk_32f_x2_s32f_interleave_16ic,u_avx2,immutable,ok,,
volk_32f_x2_s32f_interleave_16ic,a_avx2,impl,ok,,0
volk_32f_x2_s32f_interleave_16ic,a_sse,impl,ok,,0
volk_32f_x2_s32f_interleave_16ic,a_sse2,impl,ok,,0
volk_32f_x2_s32f_interleave_16ic,generic,impl,ok,,0
volk_32f_x2_s32f_interleave_16ic,u_avx2,impl,ok,,0
volk_32f_x2_s32f_interleave_16ic,generic,misaligned,ok,,
volk_32f_x2_s32f_interleave_16ic,u_avx2,misaligned,ok,,
volk_32f_x2_subtract_32f,a_avx,canary,ok,,
volk_32f_x2_subtract_32f,a_avx512f,canary,ok,,
volk_32f_x2_subtract_32f,a_sse,canary,ok,,
volk_32f_x2_subtract_32f,generic,canary,ok,,
volk_32f_x2_subtract_32f,u_avx,canary,ok,,
volk_32f_x2_subtract_32f,u_avx512f,canary,ok,,
volk_32f_x2_subtract_32f,u_orc,canary,ok,,
volk_32f_x2_subtract_32f,a_avx,immutable,ok,,
volk_32f_x2_subtract_32f,a_avx512f,immutable,ok,,
volk_32f_x2_subtract_32f,a_sse,immutable,ok,,
volk_32f_x2_subtract_32f,generic,immutable,ok,,
volk_32f_x2_subtract_32f,u_avx,immutable,ok,,
volk_32f_x2_subtract_32f,u_avx512f,immutable,ok,,
volk_32f_x2_subtract_32f,u_orc,immutable,ok,,
volk_32f_x2_subtract_32f,a_avx,impl,ok,,0
volk_32f_x2_subtract_32f,a_avx512f,impl,ok,,0
volk_32f_x2_subtract_32f,a_sse,impl,ok,,0
volk_32f_x2_subtract_32f,generic,impl,ok,,0
volk_32f_x2_subtract_32f,u_avx,impl,ok,,0
volk_32f_x2_subtract_32f,u_avx512f,impl,ok,,0
volk_32f_x2_subtract_32f,u_orc,impl,ok,,0
volk_32f_x2_subtract_32f,generic,misaligned,ok,,
volk_32f_x2_subtract_32f,u_avx,misaligned,ok,,
volk_32f_x2_subtract_32f,u_avx512f,misaligned,ok,,
volk_32f_x2_subtract_32f,u_orc,misaligned,ok,,
volk_32f_x3_sum_of_poly_32f,a_avx,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32f_x3_sum_of_poly_32f,a_avx2_fma,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32f_x3_sum_of_poly_32f,a_sse3,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32f_x3_sum_of_poly_32f,generic,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32f_x3_sum_of_poly_32f,u_avx,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32f_x3_sum_of_poly_32f,u_avx_fma,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32f_x3_sum_of_poly_32f,a_avx,immutable,ok,,
volk_32f_x3_sum_of_poly_32f,a_avx2_fma,immutable,ok,,
volk_32f_x3_sum_of_poly_32f,a_sse3,immutable,ok,,
volk_32f_x3_sum_of_poly_32f,generic,immutable,ok,,
volk_32f_x3_sum_of_poly_32f,u_avx,immutable,ok,,
volk_32f_x3_sum_of_poly_32f,u_avx_fma,immutable,ok,,
volk_32f_x3_sum_of_poly_32f,a_avx,impl,ok,,0
volk_32f_x3_sum_of_poly_32f,a_avx2_fma,impl,ok,,0
volk_32f_x3_sum_of_poly_32f,a_sse3,impl,ok,,0.000488
volk_32f_x3_sum_of_poly_32f,generic,impl,ok,,0
volk_32f_x3_sum_of_poly_32f,u_avx,impl,ok,,0
volk_32f_x3_sum_of_poly_32f,u_avx_fma,impl,ok,,0
volk_32f_x3_sum_of_poly_32f,generic,misaligned,FAIL,1 ,
volk_32f_x3_sum_of_poly_32f,u_avx,misaligned,FAIL,1 3 ,
volk_32f_x3_sum_of_poly_32f,u_avx_fma,misaligned,FAIL,1 4 ,
volk_32fc_32f_add_32fc,a_avx,canary,ok,,
volk_32fc_32f_add_32fc,generic,canary,ok,,
volk_32fc_32f_add_32fc,u_avx,canary,ok,,
volk_32fc_32f_add_32fc,a_avx,immutable,ok,,
volk_32fc_32f_add_32fc,generic,immutable,ok,,
volk_32fc_32f_add_32fc,u_avx,immutable,ok,,
volk_32fc_32f_add_32fc,a_avx,impl,ok,,0
volk_32fc_32f_add_32fc,generic,impl,ok,,0
volk_32fc_32f_add_32fc,u_avx,impl,ok,,0
volk_32fc_32f_add_32fc,generic,misaligned,ok,,
volk_32fc_32f_add_32fc,u_avx,misaligned,ok,,
volk_32fc_32f_dot_prod_32fc,a_avx,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_32f_dot_prod_32fc,a_avx2_fma,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_32f_dot_prod_32fc,a_avx512f,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_32f_dot_prod_32fc,a_sse,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_32f_dot_prod_32fc,generic,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_32f_dot_prod_32fc,u_avx,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_32f_dot_prod_32fc,u_avx2_fma,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_32f_dot_prod_32fc,u_avx512f,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_32f_dot_prod_32fc,u_sse,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_32f_dot_prod_32fc,a_avx,immutable,ok,,
volk_32fc_32f_dot_prod_32fc,a_avx2_fma,immutable,ok,,
volk_32fc_32f_dot_prod_32fc,a_avx512f,immutable,ok,,
volk_32fc_32f_dot_prod_32fc,a_sse,immutable,ok,,
volk_32fc_32f_dot_prod_32fc,generic,immutable,ok,,
volk_32fc_32f_dot_prod_32fc,u_avx,immutable,ok,,
volk_32fc_32f_dot_prod_32fc,u_avx2_fma,immutable,ok,,
volk_32fc_32f_dot_prod_32fc,u_avx512f,immutable,ok,,
volk_32fc_32f_dot_prod_32fc,u_sse,immutable,ok,,
volk_32fc_32f_dot_prod_32fc,a_avx,impl,ok,,0.0042
volk_32fc_32f_dot_prod_32fc,a_avx2_fma,impl,ok,,0.0042
volk_32fc_32f_dot_prod_32fc,a_avx512f,impl,ok,,0.0042
volk_32fc_32f_dot_prod_32fc,a_sse,impl,ok,,0.00332
volk_32fc_32f_dot_prod_32fc,generic,impl,ok,,0
volk_32fc_32f_dot_prod_32fc,u_avx,impl,ok,,0.0042
volk_32fc_32f_dot_prod_32fc,u_avx2_fma,impl,ok,,0.0042
volk_32fc_32f_dot_prod_32fc,u_avx512f,impl,ok,,0.0042
volk_32fc_32f_dot_prod_32fc,u_sse,impl,ok,,0.00332
volk_32fc_32f_dot_prod_32fc,generic,misaligned,ok,,
volk_32fc_32f_dot_prod_32fc,u_avx,misaligned,ok,,
volk_32fc_32f_dot_prod_32fc,u_avx2_fma,misaligned,ok,,
volk_32fc_32f_dot_prod_32fc,u_avx512f,misaligned,ok,,
volk_32fc_32f_dot_prod_32fc,u_sse,misaligned,ok,,
volk_32fc_32f_multiply_32fc,a_avx,canary,ok,,
volk_32fc_32f_multiply_32fc,a_sse,canary,ok,,
volk_32fc_32f_multiply_32fc,generic,canary,ok,,
volk_32fc_32f_multiply_32fc,u_orc,canary,ok,,
volk_32fc_32f_multiply_32fc,a_avx,immutable,ok,,
volk_32fc_32f_multiply_32fc,a_sse,immutable,ok,,
volk_32fc_32f_multiply_32fc,generic,immutable,ok,,
volk_32fc_32f_multiply_32fc,u_orc,immutable,ok,,
volk_32fc_32f_multiply_32fc,a_avx,impl,ok,,0
volk_32fc_32f_multiply_32fc,a_sse,impl,ok,,0
volk_32fc_32f_multiply_32fc,generic,impl,ok,,0
volk_32fc_32f_multiply_32fc,u_orc,impl,ok,,0
volk_32fc_32f_multiply_32fc,generic,misaligned,ok,,
volk_32fc_32f_multiply_32fc,u_orc,misaligned,ok,,
volk_32fc_accumulator_s32fc,a_avx,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_accumulator_s32fc,a_avx512f,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_accumulator_s32fc,a_sse,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_accumulator_s32fc,generic,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_accumulator_s32fc,u_avx,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_accumulator_s32fc,u_avx512f,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_accumulator_s32fc,u_sse,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_accumulator_s32fc,a_avx,immutable,ok,,
volk_32fc_accumulator_s32fc,a_avx512f,immutable,ok,,
volk_32fc_accumulator_s32fc,a_sse,immutable,ok,,
volk_32fc_accumulator_s32fc,generic,immutable,ok,,
volk_32fc_accumulator_s32fc,u_avx,immutable,ok,,
volk_32fc_accumulator_s32fc,u_avx512f,immutable,ok,,
volk_32fc_accumulator_s32fc,u_sse,immutable,ok,,
volk_32fc_accumulator_s32fc,a_avx,impl,ok,,0.00841
volk_32fc_accumulator_s32fc,a_avx512f,impl,ok,,0.0101
volk_32fc_accumulator_s32fc,a_sse,impl,ok,,0.0123
volk_32fc_accumulator_s32fc,generic,impl,ok,,0
volk_32fc_accumulator_s32fc,u_avx,impl,ok,,0.00841
volk_32fc_accumulator_s32fc,u_avx512f,impl,ok,,0.0101
volk_32fc_accumulator_s32fc,u_sse,impl,ok,,0.0123
volk_32fc_accumulator_s32fc,generic,misaligned,ok,,
volk_32fc_accumulator_s32fc,u_avx,misaligned,ok,,
volk_32fc_accumulator_s32fc,u_avx512f,misaligned,ok,,
volk_32fc_accumulator_s32fc,u_sse,misaligned,ok,,
volk_32fc_conjugate_32fc,a_avx,canary,ok,,
volk_32fc_conjugate_32fc,a_sse3,canary,ok,,
volk_32fc_conjugate_32fc,generic,canary,ok,,
volk_32fc_conjugate_32fc,u_avx,canary,ok,,
volk_32fc_conjugate_32fc,u_sse3,canary,ok,,
volk_32fc_conjugate_32fc,a_avx,immutable,ok,,
volk_32fc_conjugate_32fc,a_sse3,immutable,ok,,
volk_32fc_conjugate_32fc,generic,immutable,ok,,
volk_32fc_conjugate_32fc,u_avx,immutable,ok,,
volk_32fc_conjugate_32fc,u_sse3,immutable,ok,,
volk_32fc_conjugate_32fc,a_avx,impl,ok,,0
volk_32fc_conjugate_32fc,a_sse3,impl,ok,,0
volk_32fc_conjugate_32fc,generic,impl,ok,,0
volk_32fc_conjugate_32fc,u_avx,impl,ok,,0
volk_32fc_conjugate_32fc,u_sse3,impl,ok,,0
volk_32fc_conjugate_32fc,generic,misaligned,ok,,
volk_32fc_conjugate_32fc,u_avx,misaligned,ok,,
volk_32fc_conjugate_32fc,u_sse3,misaligned,ok,,
volk_32fc_convert_16ic,a_avx2,canary,ok,,
volk_32fc_convert_16ic,a_avx512,canary,ok,,
volk_32fc_convert_16ic,a_sse2,canary,ok,,
volk_32fc_convert_16ic,generic,canary,ok,,
volk_32fc_convert_16ic,u_avx2,canary,ok,,
volk_32fc_convert_16ic,u_avx512,canary,ok,,
volk_32fc_convert_16ic,u_sse2,canary,ok,,
volk_32fc_convert_16ic,a_avx2,immutable,ok,,
volk_32fc_convert_16ic,a_avx512,immutable,ok,,
volk_32fc_convert_16ic,a_sse2,immutable,ok,,
volk_32fc_convert_16ic,generic,immutable,ok,,
volk_32fc_convert_16ic,u_avx2,immutable,ok,,
volk_32fc_convert_16ic,u_avx512,immutable,ok,,
volk_32fc_convert_16ic,u_sse2,immutable,ok,,
volk_32fc_convert_16ic,a_avx2,impl,ok,,0
volk_32fc_convert_16ic,a_avx512,impl,ok,,0
volk_32fc_convert_16ic,a_sse2,impl,ok,,0
volk_32fc_convert_16ic,generic,impl,ok,,0
volk_32fc_convert_16ic,u_avx2,impl,ok,,0
volk_32fc_convert_16ic,u_avx512,impl,ok,,0
volk_32fc_convert_16ic,u_sse2,impl,ok,,0
volk_32fc_convert_16ic,generic,misaligned,ok,,
volk_32fc_convert_16ic,u_avx2,misaligned,ok,,
volk_32fc_convert_16ic,u_avx512,misaligned,ok,,
volk_32fc_convert_16ic,u_sse2,misaligned,ok,,
volk_32fc_deinterleave_32f_x2,a_avx,canary,ok,,
volk_32fc_deinterleave_32f_x2,a_avx512f,canary,ok,,
volk_32fc_deinterleave_32f_x2,a_sse,canary,ok,,
volk_32fc_deinterleave_32f_x2,generic,canary,ok,,
volk_32fc_deinterleave_32f_x2,u_avx,canary,ok,,
volk_32fc_deinterleave_32f_x2,u_avx512f,canary,ok,,
volk_32fc_deinterleave_32f_x2,a_avx,immutable,ok,,
volk_32fc_deinterleave_32f_x2,a_avx512f,immutable,ok,,
volk_32fc_deinterleave_32f_x2,a_sse,immutable,ok,,
volk_32fc_deinterleave_32f_x2,generic,immutable,ok,,
volk_32fc_deinterleave_32f_x2,u_avx,immutable,ok,,
volk_32fc_deinterleave_32f_x2,u_avx512f,immutable,ok,,
volk_32fc_deinterleave_32f_x2,a_avx,impl,ok,,0
volk_32fc_deinterleave_32f_x2,a_avx512f,impl,ok,,0
volk_32fc_deinterleave_32f_x2,a_sse,impl,ok,,0
volk_32fc_deinterleave_32f_x2,generic,impl,ok,,0
volk_32fc_deinterleave_32f_x2,u_avx,impl,ok,,0
volk_32fc_deinterleave_32f_x2,u_avx512f,impl,ok,,0
volk_32fc_deinterleave_32f_x2,generic,misaligned,ok,,
volk_32fc_deinterleave_32f_x2,u_avx,misaligned,ok,,
volk_32fc_deinterleave_32f_x2,u_avx512f,misaligned,ok,,
volk_32fc_deinterleave_64f_x2,a_avx,canary,ok,,
volk_32fc_deinterleave_64f_x2,a_sse2,canary,ok,,
volk_32fc_deinterleave_64f_x2,generic,canary,ok,,
volk_32fc_deinterleave_64f_x2,u_avx,canary,ok,,
volk_32fc_deinterleave_64f_x2,u_sse2,canary,ok,,
volk_32fc_deinterleave_64f_x2,a_avx,immutable,ok,,
volk_32fc_deinterleave_64f_x2,a_sse2,immutable,ok,,
volk_32fc_deinterleave_64f_x2,generic,immutable,ok,,
volk_32fc_deinterleave_64f_x2,u_avx,immutable,ok,,
volk_32fc_deinterleave_64f_x2,u_sse2,immutable,ok,,
volk_32fc_deinterleave_64f_x2,a_avx,impl,ok,,0
volk_32fc_deinterleave_64f_x2,a_sse2,impl,ok,,0
volk_32fc_deinterleave_64f_x2,generic,impl,ok,,0
volk_32fc_deinterleave_64f_x2,u_avx,impl,ok,,0
volk_32fc_deinterleave_64f_x2,u_sse2,impl,ok,,0
volk_32fc_deinterleave_64f_x2,generic,misaligned,ok,,
volk_32fc_deinterleave_64f_x2,u_avx,misaligned,ok,,
volk_32fc_deinterleave_64f_x2,u_sse2,misaligned,ok,,
volk_32fc_deinterleave_imag_32f,a_avx,canary,ok,,
volk_32fc_deinterleave_imag_32f,a_sse,canary,ok,,
volk_32fc_deinterleave_imag_32f,generic,canary,ok,,
volk_32fc_deinterleave_imag_32f,u_avx,canary,ok,,
volk_32fc_deinterleave_imag_32f,a_avx,immutable,ok,,
volk_32fc_deinterleave_imag_32f,a_sse,immutable,ok,,
volk_32fc_deinterleave_imag_32f,generic,immutable,ok,,
volk_32fc_deinterleave_imag_32f,u_avx,immutable,ok,,
volk_32fc_deinterleave_imag_32f,a_avx,impl,ok,,0
volk_32fc_deinterleave_imag_32f,a_sse,impl,ok,,0
volk_32fc_deinterleave_imag_32f,generic,impl,ok,,0
volk_32fc_deinterleave_imag_32f,u_avx,impl,ok,,0
volk_32fc_deinterleave_imag_32f,generic,misaligned,ok,,
volk_32fc_deinterleave_imag_32f,u_avx,misaligned,ok,,
volk_32fc_deinterleave_real_32f,a_avx2,canary,ok,,
volk_32fc_deinterleave_real_32f,a_sse,canary,ok,,
volk_32fc_deinterleave_real_32f,generic,canary,ok,,
volk_32fc_deinterleave_real_32f,u_avx2,canary,ok,,
volk_32fc_deinterleave_real_32f,a_avx2,immutable,ok,,
volk_32fc_deinterleave_real_32f,a_sse,immutable,ok,,
volk_32fc_deinterleave_real_32f,generic,immutable,ok,,
volk_32fc_deinterleave_real_32f,u_avx2,immutable,ok,,
volk_32fc_deinterleave_real_32f,a_avx2,impl,ok,,0
volk_32fc_deinterleave_real_32f,a_sse,impl,ok,,0
volk_32fc_deinterleave_real_32f,generic,impl,ok,,0
volk_32fc_deinterleave_real_32f,u_avx2,impl,ok,,0
volk_32fc_deinterleave_real_32f,generic,misaligned,ok,,
volk_32fc_deinterleave_real_32f,u_avx2,misaligned,ok,,
volk_32fc_deinterleave_real_64f,a_avx2,canary,ok,,
volk_32fc_deinterleave_real_64f,a_sse2,canary,ok,,
volk_32fc_deinterleave_real_64f,generic,canary,ok,,
volk_32fc_deinterleave_real_64f,u_avx2,canary,ok,,
volk_32fc_deinterleave_real_64f,a_avx2,immutable,ok,,
volk_32fc_deinterleave_real_64f,a_sse2,immutable,ok,,
volk_32fc_deinterleave_real_64f,generic,immutable,ok,,
volk_32fc_deinterleave_real_64f,u_avx2,immutable,ok,,
volk_32fc_deinterleave_real_64f,a_avx2,impl,ok,,0
volk_32fc_deinterleave_real_64f,a_sse2,impl,ok,,0
volk_32fc_deinterleave_real_64f,generic,impl,ok,,0
volk_32fc_deinterleave_real_64f,u_avx2,impl,ok,,0
volk_32fc_deinterleave_real_64f,generic,misaligned,ok,,
volk_32fc_deinterleave_real_64f,u_avx2,misaligned,ok,,
volk_32fc_index_max_16u,a_avx2_variant_0,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_max_16u,a_avx2_variant_1,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_max_16u,a_avx512f,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_max_16u,a_sse3,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_max_16u,generic,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_max_16u,u_avx2_variant_0,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_max_16u,u_avx2_variant_1,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_max_16u,u_avx512f,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_max_16u,a_avx2_variant_0,immutable,ok,,
volk_32fc_index_max_16u,a_avx2_variant_1,immutable,ok,,
volk_32fc_index_max_16u,a_avx512f,immutable,ok,,
volk_32fc_index_max_16u,a_sse3,immutable,ok,,
volk_32fc_index_max_16u,generic,immutable,ok,,
volk_32fc_index_max_16u,u_avx2_variant_0,immutable,ok,,
volk_32fc_index_max_16u,u_avx2_variant_1,immutable,ok,,
volk_32fc_index_max_16u,u_avx512f,immutable,ok,,
volk_32fc_index_max_16u,a_avx2_variant_0,impl,ok,,0
volk_32fc_index_max_16u,a_avx2_variant_1,impl,ok,,0
volk_32fc_index_max_16u,a_avx512f,impl,ok,,0
volk_32fc_index_max_16u,a_sse3,impl,FAIL,3 ,1
volk_32fc_index_max_16u,generic,impl,ok,,0
volk_32fc_index_max_16u,u_avx2_variant_0,impl,ok,,0
volk_32fc_index_max_16u,u_avx2_variant_1,impl,ok,,0
volk_32fc_index_max_16u,u_avx512f,impl,ok,,0
volk_32fc_index_max_16u,generic,misaligned,ok,,
volk_32fc_index_max_16u,u_avx2_variant_0,misaligned,ok,,
volk_32fc_index_max_16u,u_avx2_variant_1,misaligned,ok,,
volk_32fc_index_max_16u,u_avx512f,misaligned,ok,,
volk_32fc_index_max_32u,a_avx2_variant_0,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_max_32u,a_avx2_variant_1,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_max_32u,a_avx512f,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_max_32u,a_sse3,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_max_32u,generic,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_max_32u,u_avx2_variant_0,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_max_32u,u_avx2_variant_1,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_max_32u,u_avx512f,canary,partial,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 131071 1000003 ,
volk_32fc_index_max_32u,a_avx2_variant_0,immutable,ok,,
